timestamp,tag,seed,num_demo_transitions,num_random_episodes,action_repeat,hidden_dim,num_layers,normalize,inv_dyn_lr,num_inv_dyn_iters,num_bc_iters,num_random_transitions,random_pos_min,random_pos_max,inv_dyn_train_acc,demo_acc,demo_n_left,demo_acc_left,demo_n_noop,demo_acc_noop,demo_n_right,demo_acc_right,demo_pos_min,demo_pos_max,demo_n_in_range,demo_acc_in_range,demo_n_out_range,demo_acc_out_range,bc_final_loss,return_mean,return_min,return_max,success_rate
2026-09-24T19:15:18,action_repeat,2,249,5,4,64,2,True,0.01,1000,100,1000,-0.980816662311554,0.08323079347610474,1.0,1.0,37,1.0,61,1.0,151,1.0,-0.9386533498764038,0.4995170831680298,214,1.0,35,1.0,0.2832747995853424,-185.83333333333334,-200.0,-157.0,0.3333333333333333
2026-09-24T19:15:20,action_repeat,4,249,5,4,64,2,True,0.01,1000,100,1000,-1.0603522062301636,-0.2478879690170288,1.0,1.0,37,1.0,61,1.0,151,1.0,-0.9386533498764038,0.4995170831680298,176,1.0,73,1.0,0.29959410429000854,-185.66666666666666,-200.0,-157.0,0.3333333333333333
2026-09-24T19:15:22,action_repeat,8,249,5,4,64,2,True,0.01,1000,100,1000,-0.8820585012435913,-0.15937936305999756,1.0,1.0,37,1.0,61,1.0,151,1.0,-0.9386533498764038,0.4995170831680298,181,1.0,68,1.0,0.337185263633728,-180.66666666666666,-200.0,-125.0,0.3333333333333333
2026-09-24T19:15:24,action_repeat,2,249,5,8,64,2,True,0.01,1000,100,1000,-0.7953184843063354,-0.07443978637456894,1.0,0.9759036302566528,37,1.0,61,1.0,151,0.9602649211883545,-0.9386533498764038,0.4995170831680298,169,1.0,80,0.925000011920929,0.3496072292327881,-179.0,-200.0,-158.0,0.5
2026-09-24T19:15:25,action_repeat,4,249,5,8,64,2,True,0.01,1000,100,1000,-0.8745067715644836,-0.12410727143287659,1.0,0.9799196720123291,37,1.0,61,1.0,151,0.9668874144554138,-0.9386533498764038,0.4995170831680298,181,1.0,68,0.9264705777168274,0.4122518301010132,-161.33333333333334,-200.0,-127.0,0.8333333333333334
2026-09-24T19:15:27,action_repeat,8,249,5,8,64,2,True,0.01,1000,100,1000,-0.9536253809928894,-0.06844107061624527,1.0,1.0,37,1.0,61,1.0,151,1.0,-0.9386533498764038,0.4995170831680298,206,1.0,43,1.0,0.337185263633728,-161.5,-200.0,-124.0,0.6666666666666666
2026-09-24T19:15:29,action_repeat,2,249,5,16,64,2,True,0.01,1000,100,1000,-1.2000000476837158,0.3151451349258423,1.0,1.0,37,1.0,61,1.0,151,1.0,-0.9386533498764038,0.4995170831680298,232,1.0,17,1.0,0.2832747995853424,-175.0,-200.0,-125.0,0.5
2026-09-24T19:15:31,action_repeat,4,249,5,16,64,2,True,0.01,1000,100,976,-1.2000000476837158,0.4763897657394409,1.0,1.0,37,1.0,61,1.0,151,1.0,-0.9386533498764038,0.4995170831680298,247,1.0,2,1.0,0.29959410429000854,-200.0,-200.0,-200.0,0.0
2026-09-24T19:15:33,action_repeat,8,249,5,16,64,2,True,0.01,1000,100,1000,-1.2000000476837158,0.09530232846736908,1.0,1.0,37,1.0,61,1.0,151,1.0,-0.9386533498764038,0.4995170831680298,215,1.0,34,1.0,0.337185263633728,-150.0,-200.0,-123.0,0.8333333333333334
2026-09-24T19:15:35,action_repeat_more_data,2,249,50,8,64,2,True,0.01,1000,100,9988,-1.2000000476837158,0.48732733726501465,1.0,0.9919678568840027,37,1.0,61,1.0,151,0.9867549538612366,-0.9386533498764038,0.4995170831680298,248,0.9959677457809448,1,0.0,0.3246745467185974,-165.0,-200.0,-127.0,0.6666666666666666
2026-09-24T19:15:37,action_repeat_more_data,4,249,50,8,64,2,True,0.01,1000,100,10000,-1.2000000476837158,0.25766581296920776,0.9998999834060669,1.0,37,1.0,61,1.0,151,1.0,-0.9386533498764038,0.4995170831680298,227,1.0,22,1.0,0.29959410429000854,-165.16666666666666,-200.0,-121.0,0.6666666666666666
2026-09-24T19:15:40,action_repeat_more_data,8,249,50,8,64,2,True,0.01,1000,100,9977,-1.2000000476837158,0.49335068464279175,1.0,1.0,37,1.0,61,1.0,151,1.0,-0.9386533498764038,0.4995170831680298,248,1.0,1,1.0,0.337185263633728,-168.33333333333334,-200.0,-126.0,0.6666666666666666
2026-09-24T19:15:42,bc_iters,2,249,5,1,64,2,True,0.01,1000,500,1000,-0.6773099899291992,-0.35401713848114014,1.0,0.7469879388809204,37,1.0,61,1.0,151,0.5827814340591431,-0.9386533498764038,0.4995170831680298,107,0.8691588640213013,142,0.6549295783042908,0.4056386649608612,-200.0,-200.0,-200.0,0.0
2026-09-24T19:15:44,bc_iters,4,249,5,1,64,2,True,0.01,1000,500,1000,-0.7413151860237122,-0.29936081171035767,1.0,0.9156626462936401,37,1.0,61,1.0,151,0.860927164554596,-0.9386533498764038,0.4995170831680298,124,1.0,125,0.8320000171661377,0.28008952736854553,-189.33333333333334,-200.0,-167.0,0.3333333333333333
2026-09-24T19:15:45,bc_iters,8,249,5,1,64,2,True,0.01,1000,500,1000,-0.6718004941940308,-0.33189380168914795,1.0,0.7429718971252441,37,0.7837837934494019,61,1.0,151,0.6291390657424927,-0.9386533498764038,0.4995170831680298,110,0.8181818127632141,139,0.6834532618522644,0.39107805490493774,-200.0,-200.0,-200.0,0.0
2026-09-24T19:15:47,bc_iters,2,249,5,1,64,2,True,0.01,1000,1000,1000,-0.6798497438430786,-0.2582002282142639,1.0,0.8795180916786194,37,1.0,61,1.0,151,0.8013244867324829,-0.9386533498764038,0.4995170831680298,123,1.0,126,0.761904776096344,0.24449104070663452,-191.33333333333334,-200.0,-174.0,0.3333333333333333
2026-09-24T19:15:49,bc_iters,4,249,5,1,64,2,True,0.01,1000,1000,1000,-0.6578200459480286,-0.3992632031440735,1.0,0.8032128810882568,37,0.7297297120094299,61,1.0,151,0.7417218685150146,-0.9386533498764038,0.4995170831680298,99,0.9696969985961914,150,0.6933333277702332,0.42986640334129333,-200.0,-200.0,-200.0,0.0
2026-09-24T19:15:51,bc_iters,8,249,5,1,64,2,True,0.01,1000,1000,1000,-0.728980541229248,-0.3544459342956543,1.0,0.8795180916786194,37,1.0,61,1.0,151,0.8013244867324829,-0.9386533498764038,0.4995170831680298,114,0.9561403393745422,135,0.8148148059844971,0.16752901673316956,-182.33333333333334,-200.0,-131.0,0.3333333333333333
